Local: ,25-Mar-21,01:12:38 AM,tz_sec ,-18000
Linux Epoch (ms): ,1616652758000
Epoch Delta TS,SQI
13020.125,1.95124358E-07
18116.688,0.00202012039
23213.75,0.07663601
28311.281,0.0493597761
33404.719,0.00167239027
38499.219,0.0017976776
43593.812,0.03615091
48689.688,0.00297323312
53786.781,0.0015331934
58881.656,0.008785935
63977.375,0.00313361455
69073.5,0.000141067314
74166.094,0.0106391041
79258.625,0.565194845
84355.844,0.813884258
89452.875,0.6071045
94550.062,7.756911E-05
99644.562,0.427351832
104739.5,0.0443138778
109831.219,0.134377
114928.844,0.0169557389
120020.875,0.008847402
125118.375,0.03856216
130215.062,0.000302239147
135311.688,0.00248857145
140408.906,0.398150325
145507.062,0.327879518
150606.812,0.125550926
155705.531,0.62319833
160803.281,0.8679789
165901.312,0.01623845
171000.656,0.409849048
176098.625,0.0942652
181196.812,0.0276971832
186295.812,0.0328589156
191392.75,0.01291747
196491.312,0.00173506234
201588.219,0.001300183
206684.219,1.81235464E-05
211779.906,0.00244411314
216877.156,0.338819385
221973.594,0.8329723
227061.688,0.00311975833
232150.562,0.0375008471
237239.625,0.111086279
242334.156,0.00610364368
247428.062,0.0418029763
252522.406,0.229436055
257616.562,0.2366116
262710.344,0.004403744
267801.719,0.06952213
272898.281,0.0138620716
277993.281,0.03795619
283081.75,0.008507267
288174.562,0.0145311663
293269.219,0.000140506178
298359,0.277718782
303453.656,0.0514150448
308552.719,0.00718761049
313650.312,0.379633516
318744.281,0.261047423
323839.781,0.7624679
328932.781,0.00942948647
334028.844,0.000124797458
339125.688,0.00115143717
344220.5,0.00133191072
349315.219,0.01185725
354408.125,0.196914673
359501.5,0.00750929862
364590.188,0.00150712731
369680.938,0.136467114
374774.062,0.191250876
379868.25,0.048667565
384959.625,0.00257045263
390053.688,0.095253706
395148.969,0.003098172
400239.906,0.0006676334
405332.031,0.008881552
410429,0.00113068754
415525.531,0.01960928
420618.812,0.0101682385
425709.406,0.00301269558
430804,0.3987485
435897.875,0.289307028
440993.125,0.00497631123
446087.719,0.0420814827
451181.438,0.00305940886
456274.125,0.1123387
461361.219,0.03195255
466453.594,0.02752822
471548,0.0009205501
476643,0.00737916725
481736.938,0.0042217467
486830.5,0.0223350469
491926.469,0.000307443639
497020.094,0.00062041817
502105.844,8.18981862E-05
507196,0.07708123
512287.906,0.209742948
517382.656,0.008293147
522478.344,0.034083046
527575.5,0.0234679077
532671.781,0.04929502
537767.031,0.004518635
542862.625,0.0104997354
547958.531,0.0004958064
553054.156,0.00227703853
558147.781,0.07075831
563243.469,0.0004113017
568337.844,0.405303717
573432.094,0.731995165
578526.156,0.01736476
583621.031,0.0155087328
588712.281,0.000772722356
593808.156,0.0005562422
598902.531,0.0449928939
603996.938,0.002449309
609091.125,0.0118747391
614185.844,0.06952933
619280.562,0.011956091
624374.469,0.00105934252
629469.469,0.0556298941
634564.031,0.00142492412
639659.781,0.00362445018
644757,0.0298679844
649845.906,0.03961817
654936.844,3.074496E-05
660032.438,0.000643154839
665129.281,0.0182199869
670226.344,0.273050845
675315.438,0.00103417446
680410.875,0.00274635572
685498.688,0.00270876382
690589.375,0.00545983855
695684.25,0.487439632
700772,0.00528528169
705862.906,0.024447009
710954.344,0.0008902009
716044.906,1.6592865E-05
721135.875,0.226030275
726227.594,0.0009872849
731320.375,0.005011399
736415.375,0.00171496579
741509.719,0.02125101
746604.344,0.0163173638
751698.469,0.00471914141
756792,0.04567939
761886.156,0.0003347831
766975.188,2.8608074E-05
772063.75,0.00155706087
777152.281,0.0300161466
782246.906,0.009396103
787338.531,0.00488603
792430.594,0.0819191039
797523.375,0.000116276882
802611.031,0.005236509
807699.531,0.322500825
812792.031,0.0004850028
817884.938,9.757232E-06
822975.406,0.00586446561
828068.031,8.43972E-05
833160.812,0.107463755
838253.875,0.0198761486
843345.781,6.999743E-05
848437.469,0.00682185777
853525.062,0.004476728
858613.094,0.2105025
863697.469,0.00239405944
868788.531,0.00215417729
873882.5,0.0191726
878976.844,0.0412865877
884071.719,0.0724948049
889165.75,0.0519615524
894258.656,0.009119281
899344.906,0.04798478
904438.188,0.04895933
909530.688,0.100707859
914621.469,0.190070212
919706.031,0.00192591385
924796.156,0.00668299
929890.062,0.145552978
934983.562,0.0010434112
940076.406,0.08259869
945168.875,0.008275945
950261.438,0.03576489
955353.625,0.00111495715
960445.156,0.189330757
965538.75,0.04742451
970632.25,0.0130872689
975729.219,0.007405236
980824.094,0.000343898369
985911.031,0.02123682
990999.031,0.05063141
996090.781,0.0449504368
1001183.938,0.0247893687
1006278.75,0.00472898129
1011373.406,0.0666904151
1016466.906,0.0005128216
1021560.469,0.004595447
1026651,0.1489263
1031744.562,0.00039155336
1036832.281,0.0111640617
1041920,0.0004129941
1047011.719,0.231645122
1052106.156,0.05948676
1057200.375,0.007944735
1062294.125,0.00173341355
1067386.938,0.478897661
1072479.156,0.00327844429
1077571.719,0.00103650475
1082665.938,0.00203701714
1087758.281,0.000275731669
1092852.156,0.00216994318
1097945.375,3.639505E-05
1103047.406,0.0280318018
1108130.25,0.0100532733
1113222.5,1.058478E-05
1118315.875,0.0443475842
1123407.562,0.0139591629
1128501.156,0.00688171061
1133594.438,0.05094232
1138686.406,0.000249401171
1143778.25,0.0009936389
1148867.688,0.454937637
1153959.531,0.08306636
1159046.031,0.003223622
1164137.312,5.26364E-05
1169227.719,0.0400567167
1174317,0.209771872
1179417.875,0.003092172
1184500.312,0.09833522
1189592.438,0.000512090046
1194681.188,0.0319420137
1199766.312,0.027541535
1204853.719,0.0161666181
1209945.844,0.00212995964
1215034.719,0.0004621038
1220133.75,1.00892958E-05
1225215.594,0.01199775
1230309.438,0.00104586547
1235397.094,0.01697978
1240490.812,0.0116582857
1245585.406,0.00571152568
1250680.375,0.00441111
1255775.281,0.03422071
1260869.875,0.00143090344
1265962.594,0.00346318842
1271056.812,0.05783353
1276150.938,0.402177185
1281244.875,0.02657933
1286338.688,0.0124925273
1291432.25,0.000416424562
1296527.125,0.0372587368
1301613.875,0.00426313
1306706.188,0.00197053561
1311800.781,0.003902961
1316895.75,0.000433573761
1321991.625,0.009342726
1327085.094,0.07122856
1332177,0.119866446
1337279.812,0.00187601149
1342365.344,0.146798775
1347460.938,0.08629402
1352552.969,0.005519284
1357646.594,0.005893129
1362736.156,0.04876801
1367832.531,0.008984997
1372939.094,0.000234307663
1378025.531,0.008358063
1383130.844,0.338776559
1388217.094,0.5970433
1393313.094,0.00172016665
1398410,0.41473645
1403505.75,0.05810782
1408601.438,0.22919932
1413696.406,0.205726638
1418791.938,0.0111874565
1423887.969,0.242986262
1428984.625,0.270024985
1434082.25,0.0270560775
1439175.719,0.0005995255
1444271.844,0.009129704
1449368.344,0.0125351008
1454464.781,0.0155581571
1459562.844,0.0868726149
1464659.938,0.00044149207
1469754.031,0.045537632
1474849.75,0.0174438935
1479944.594,0.00355506036
1485038.125,0.00374112162
1490132.625,0.02757275
1495227.531,0.0623378456
1500321.719,0.0004767599
1505416.031,0.0103136506
1510510.406,0.0033405642
1515604.719,0.05473962
1520697.25,1.55464968E-05
1525790.312,0.0006587195
1530882.094,4.51150663E-06
1535972.594,7.132232E-05
1541064.812,0.6499105
1546155.719,0.021175975
1551258,0.00111433771
1556339.812,0.6362235
1561431.906,0.7638255
1566523.438,0.5317065
1571616.031,0.004064724
1576708.438,0.06385597
1581802.062,0.04108585
1586895.406,5.8724645E-06
1591982.375,0.425814927
1597073.438,0.405328453
1602161.656,0.0567813963
